,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_05__02_48_01.json,276,5023051414,5281120728,7334578259,277373362712,5143817404,5210265441,6492963811,6784799195,318597741035,2772,28732,0,0,187420672,f9bd510f3f01,5242085376,3730006016,Container level,25960674,110249,3,8,1543978081,Process level,1623449,1613777,2300.108,0,5358,115518,4840,0,11401,12,104117,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553496,9203,42210,5207936,unavailable,1.23,34992,476244,28535928,32939556,VM level,25960674,110249
2018_12_05__02_48_02.json,277,5040228137,5304327969,7355962668,278452704282,5163185269,5229894471,6513096682,6809692463,319826780172,2784,28841,0,0,187424768,f9bd510f3f01,5242085376,3726938112,Container level,25960674,110249,3,8,1543978082,Process level,1624786,1614522,2300.108,0,5358,115640,4840,0,11412,12,104228,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4655,29080,771463,9553504,9203,42211,5207936,unavailable,1.21,34992,476248,28535488,32939556,VM level,25960674,110249
2018_12_05__02_48_03.json,278,5060994551,5328676129,7376993985,279532085180,5182842852,5246158074,6532746182,6837910591,321051488535,2792,28952,0,0,187428864,f9bd510f3f01,5242085376,3726417920,Container level,25960674,110249,3,8,1543978083,Process level,1626057,1615266,2300.108,0,5358,115761,4840,0,11423,12,104338,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4673,29080,771463,9553672,9203,42214,5207940,unavailable,1.21,35000,476252,28534484,32939556,VM level,25960674,110249
2018_12_05__02_48_04.json,279,5084040131,5348570694,7396687849,280607059076,5204649760,5264569720,6555600790,6862305600,322280220572,2801,29063,0,0,187432960,f9bd510f3f01,5242085376,3725795328,Container level,25960674,110249,3,8,1543978084,Process level,1627281,1616014,2300.108,0,5358,115881,4840,0,11432,12,104449,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4673,29080,771463,9553680,9203,42215,5207940,unavailable,1.21,35000,476256,28533872,32939556,VM level,25960674,110249
2018_12_05__02_48_05.json,280,5103217697,5367238656,7420366359,281691636575,5220021144,5290064561,6573732441,6884112938,323504508281,2811,29174,0,0,187437056,f9bd510f3f01,5242085376,3728572416,Container level,25960674,110249,3,8,1543978085,Process level,1628499,1616757,2300.108,0,5358,116002,4840,0,11442,12,104560,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4673,29080,771463,9553688,9203,42216,5207940,unavailable,1.21,35000,476260,28532916,32939556,VM level,25960674,110249
2018_12_05__02_48_06.json,281,5123340973,5386409572,7439923336,282768461339,5239424229,5308594835,6594326925,6914485893,324727933904,2821,29285,0,0,187441152,f9bd510f3f01,5242085376,3732209664,Container level,25960674,110249,3,8,1543978086,Process level,1629712,1617503,2300.108,0,5358,116122,4840,0,11451,12,104671,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4673,29080,771463,9553696,9203,42217,5207940,unavailable,1.21,35000,476264,28531656,32939556,VM level,25960674,110249
2018_12_05__02_48_07.json,282,5142764740,5411141565,7458226476,283850497166,5259288510,5331110073,6611860439,6934214908,325951897012,2832,29395,0,0,187445248,f9bd510f3f01,5242085376,3729010688,Container level,25960674,110249,3,8,1543978087,Process level,1630941,1618246,2300.108,0,5358,116245,4840,0,11462,12,104783,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4701,29080,771463,9553976,9203,42224,5207940,unavailable,1.19,35000,476268,28530876,32939556,VM level,25960674,110249
2018_12_05__02_48_08.json,283,5160622909,5434019414,7477865135,284930492130,5277710060,5350199367,6633260408,6959308013,327177222959,2841,29507,0,0,187449344,f9bd510f3f01,5242085376,3728670720,Container level,25960674,110249,3,8,1543978088,Process level,1632225,1618991,2300.108,0,5358,116365,4840,0,11472,12,104893,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4701,29080,771463,9553984,9203,42225,5207940,unavailable,1.19,35000,476272,28530160,32939556,VM level,25960674,110249
2018_12_05__02_48_09.json,284,5183336009,5452332286,7498052766,286007501690,5296874126,5371850512,6651367649,6983770548,328401881899,2851,29617,0,0,187453440,f9bd510f3f01,5242085376,3731460096,Container level,25960674,110249,3,8,1543978089,Process level,1633458,1619737,2300.108,0,5358,116487,4840,0,11484,12,105003,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4701,29080,771463,9553992,9203,42226,5207940,unavailable,1.19,35000,476276,28529204,32939556,VM level,25960674,110249
2018_12_05__02_48_10.json,285,5200660694,5472899308,7521825963,287089227566,5314229890,5390927984,6673658781,7009878832,329625754199,2860,29728,0,0,187457536,f9bd510f3f01,5242085376,3734802432,Container level,25960674,110249,3,8,1543978090,Process level,1634694,1620482,2300.108,0,5359,116608,4840,0,11493,12,105115,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4701,29080,771463,9554000,9203,42227,5207940,unavailable,1.19,35000,476280,28529100,32939556,VM level,25960674,110249
2018_12_05__02_48_11.json,286,5220165189,5489220970,7538646040,288167431754,5337108365,5411355785,6693821437,7034251007,330849648930,2869,29839,0,0,187461632,f9bd510f3f01,5242085376,3732910080,Container level,25960674,110249,3,8,1543978091,Process level,1635855,1621225,2300.108,0,5359,116726,4840,0,11501,12,105225,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4701,29080,771463,9554008,9203,42228,5207940,unavailable,1.17,35000,476284,28527600,32939556,VM level,25960674,110249
2018_12_05__02_48_13.json,288,5244513760,5507904795,7556677367,289248822056,5355369414,5432292801,6714408655,7060406774,332073388745,2877,29952,0,0,187465728,f9bd510f3f01,5242085376,3736481792,Container level,25960674,110249,3,8,1543978093,Process level,1637093,1621970,2300.108,0,5359,116847,4840,0,11509,12,105338,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554064,9203,42231,5207944,unavailable,1.17,35000,476288,28527040,32939556,VM level,25960674,110249
2018_12_05__02_48_14.json,289,5266108988,5530521929,7576496849,290327954058,5374517769,5447627726,6736313922,7083771938,333296941331,2887,30062,0,0,187469824,f9bd510f3f01,5242085376,3737784320,Container level,25960674,110249,3,8,1543978094,Process level,1638300,1622714,2300.108,0,5359,116968,4840,0,11520,12,105448,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554072,9203,42232,5207944,unavailable,1.17,35000,476292,28524564,32939556,VM level,25960674,110249
2018_12_05__02_48_15.json,290,5285173901,5549834902,7591556689,291407290421,5396690553,5467178511,6753625807,7115875246,334520151512,2895,30175,0,0,187473920,f9bd510f3f01,5242085376,3736580096,Container level,25960674,110249,3,8,1543978095,Process level,1639613,1623457,2300.108,0,5359,117088,4840,0,11528,12,105560,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554080,9203,42233,5207944,unavailable,1.17,35000,476292,28525480,32939556,VM level,25960674,110249
2018_12_05__02_48_16.json,291,5303516903,5569585957,7615944816,292485381979,5417497550,5488220020,6771837045,7139166862,335744050453,2905,30285,0,0,187478016,f9bd510f3f01,5242085376,3737116672,Container level,25960674,110249,3,8,1543978096,Process level,1640833,1624202,2300.108,0,5359,117209,4840,0,11537,12,105672,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554088,9203,42234,5207944,unavailable,1.17,35000,476300,28524116,32939556,VM level,25960674,110249
2018_12_05__02_48_17.json,292,5322246656,5587971821,7638633654,293563544244,5437707703,5506745325,6793968650,7162955980,336967546284,2916,30396,0,0,187482112,f9bd510f3f01,5242085376,3738316800,Container level,25960674,110249,3,8,1543978097,Process level,1642036,1624946,2300.108,0,5359,117330,4840,0,11547,12,105783,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554096,9203,42235,5207944,unavailable,1.16,35000,476304,28523472,32939556,VM level,25960674,110249
2018_12_05__02_48_18.json,293,5337281196,5606688318,7667171036,294639976669,5456734157,5526270761,6814424114,7188426733,338190624035,2926,30506,0,0,187486208,f9bd510f3f01,5242085376,3740835840,Container level,25960674,110249,3,8,1543978098,Process level,1643278,1625691,2300.108,0,5359,117453,4840,0,11560,12,105893,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554104,9203,42236,5207944,unavailable,1.16,35000,476308,28521984,32939556,VM level,25960674,110249
2018_12_05__02_48_19.json,294,5353718056,5626808598,7688940077,295719975348,5477139680,5544895664,6836743720,7210967872,339413452297,2937,30616,0,0,187490304,f9bd510f3f01,5242085376,3738636288,Container level,25960674,110249,3,8,1543978099,Process level,1644478,1626434,2300.108,0,5359,117572,4840,0,11569,12,106003,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554112,9203,42237,5207944,unavailable,1.16,35000,476312,28520792,32939556,VM level,25960674,110249
2018_12_05__02_48_20.json,295,5372148774,5641800244,7712645679,296790965831,5499431550,5562774231,6867108457,7236185898,340636105828,2946,30728,0,0,187494400,f9bd510f3f01,5242085376,3742195712,Container level,25960674,110249,3,8,1543978100,Process level,1645718,1627179,2300.108,0,5359,117695,4840,0,11581,12,106114,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554120,9203,42238,5207944,unavailable,1.16,35000,476316,28520668,32939556,VM level,25960674,110249
2018_12_05__02_48_21.json,296,5388832343,5660406147,7734387724,297867437396,5517723590,5585246436,6886677425,7265860513,341858901027,2957,30838,0,0,187498496,f9bd510f3f01,5242085376,3743301632,Container level,25960674,110249,3,8,1543978101,Process level,1647023,1627923,2300.108,0,5359,117816,4840,0,11591,12,106225,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554128,9203,42239,5207944,unavailable,1.15,35000,476320,28519412,32939556,VM level,25960674,110249
2018_12_05__02_48_22.json,297,5403177126,5681455108,7757479407,298947419639,5534274006,5605955567,6907707548,7288132692,343083459163,2968,30951,0,0,187502592,f9bd510f3f01,5242085376,3761123328,Container level,25960674,110249,3,8,1543978102,Process level,1648232,1628667,2300.108,0,5359,117938,4840,0,11601,12,106337,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554136,9203,42240,5207944,unavailable,1.15,35000,476324,28500140,32939556,VM level,25960674,110249
2018_12_05__02_48_23.json,298,5421605366,5700677333,7778679556,300029133119,5553766959,5627125464,6927396497,7314723961,344307334471,2978,31063,0,0,187506688,f9bd510f3f01,5242085376,3763949568,Container level,25960674,110249,3,8,1543978103,Process level,1649458,1629411,2300.108,0,5360,118059,4840,0,11609,12,106450,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554144,9203,42241,5207944,unavailable,1.15,35000,476328,28499496,32939556,VM level,25960674,110249
2018_12_05__02_48_24.json,299,5439177988,5722094620,7794641301,301108048707,5572877813,5648632696,6948383270,7343495588,345530816090,2988,31175,0,0,187510784,f9bd510f3f01,5242085376,3763073024,Container level,25960674,110249,3,8,1543978104,Process level,1650686,1630155,2300.108,0,5360,118183,4840,0,11621,12,106562,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554152,9203,42242,5207944,unavailable,1.15,35000,476332,28499272,32939556,VM level,25960674,110249
2018_12_05__02_48_26.json,301,5460861632,5739141955,7816157449,302182416438,5592065872,5667866635,6974122180,7369404899,346759471870,2995,31288,0,0,187514880,f9bd510f3f01,5242085376,3765141504,Container level,25960674,110249,3,8,1543978106,Process level,1651896,1630900,2300.108,0,5360,118303,4840,0,11629,12,106674,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554160,9203,42243,5207944,unavailable,1.15,35000,476336,28499568,32939556,VM level,25960674,110249
2018_12_05__02_48_27.json,302,5481444873,5753326637,7839503878,303260635626,5613164735,5690705248,6993909961,7397540839,347982818443,3005,31399,0,0,187518976,f9bd510f3f01,5242085376,3765256192,Container level,25960674,110249,3,8,1543978107,Process level,1653161,1631646,2300.108,0,5360,118424,4840,0,11638,12,106786,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554168,9203,42244,5207948,unavailable,1.14,35000,476340,28498828,32939556,VM level,25960674,110249
2018_12_05__02_48_28.json,303,5497918032,5768626313,7860247169,304340665413,5632244530,5714775078,7015014718,7424991001,349212302878,3014,31511,0,0,187523072,f9bd510f3f01,5242085376,3762900992,Container level,25960674,110249,3,8,1543978108,Process level,1654468,1632391,2300.108,0,5360,118545,4840,0,11647,12,106898,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554176,9203,42245,5207948,unavailable,1.14,35000,476344,28498248,32939556,VM level,25960674,110249
2018_12_05__02_48_29.json,304,5513295082,5783709708,7884093247,305423135376,5650472875,5737878490,7034244696,7450346468,350435300916,3022,31623,0,0,187527168,f9bd510f3f01,5242085376,3766829056,Container level,25960674,110249,3,8,1543978109,Process level,1655662,1633136,2300.108,0,5360,118666,4840,0,11656,12,107010,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554184,9203,42246,5207952,unavailable,1.14,35000,476348,28497848,32939556,VM level,25960674,110249
2018_12_05__02_48_30.json,305,5530684799,5800642295,7901998637,306499223583,5674560451,5763995387,7056000091,7474096081,351655078983,3032,31735,0,0,187531264,f9bd510f3f01,5242085376,3766759424,Container level,25960674,110249,3,8,1543978110,Process level,1656901,1633880,2300.108,0,5360,118787,4840,0,11665,12,107122,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554192,9203,42247,5207956,unavailable,1.14,35000,476352,28497956,32939556,VM level,25960674,110249
2018_12_05__02_48_31.json,306,5551334883,5826578424,7923715959,307575299808,5693971383,5785016865,7073606886,7494218483,352881485776,3042,31846,0,0,187535360,f9bd510f3f01,5242085376,3763601408,Container level,25960674,110249,3,8,1543978111,Process level,1658091,1634623,2300.108,0,5360,118909,4840,0,11676,12,107233,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554200,9203,42248,5207956,unavailable,1.14,35000,476356,28496588,32939556,VM level,25960674,110249
2018_12_05__02_48_32.json,307,5569070718,5848760974,7942464316,308657481613,5715245885,5806096378,7093854887,7518584167,354104558940,3052,31957,0,0,187539456,f9bd510f3f01,5242085376,3767107584,Container level,25960674,110249,3,8,1543978112,Process level,1659342,1635369,2300.108,0,5360,119029,4840,0,11685,12,107344,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4705,29080,771463,9554208,9203,42249,5207956,unavailable,1.12,35000,476360,28496276,32939556,VM level,25960674,110249
2018_12_05__02_48_33.json,308,5590562111,5868700294,7963696671,309733300871,5735405782,5827122500,7116635407,7539430947,355328424688,3062,32068,0,0,187543552,f9bd510f3f01,5242085376,3768250368,Container level,25960674,110249,3,8,1543978113,Process level,1660562,1636114,2300.108,0,5360,119153,4840,0,11697,12,107456,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4725,29080,771463,9554392,9203,42252,5207956,unavailable,1.12,35008,476356,28496544,32939556,VM level,25960674,110249
2018_12_05__02_48_34.json,309,5606079061,5887993332,7984253233,310817267442,5755746520,5844465857,7136646473,7565649806,356552088495,3072,32179,0,0,187547648,f9bd510f3f01,5242085376,3764015104,Container level,25960674,110249,3,8,1543978114,Process level,1661847,1636858,2300.108,0,5360,119273,4840,0,11705,12,107568,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4725,29080,771463,9554400,9203,42253,5207956,unavailable,1.12,35008,476368,28495956,32939556,VM level,25960674,110249
2018_12_05__02_48_35.json,310,5624118963,5908927920,8003196495,311897095869,5776528575,5864232138,7155304759,7589888221,357777205054,3083,32290,0,0,187551744,f9bd510f3f01,5242085376,3766509568,Container level,25960674,110249,3,8,1543978115,Process level,1663080,1637604,2300.108,0,5360,119395,4840,0,11717,12,107678,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4725,29080,771463,9554408,9203,42254,5207956,unavailable,1.12,35008,476372,28495152,32939556,VM level,25960674,110249
2018_12_05__02_48_36.json,311,5641416076,5927237551,8020622460,312975786221,5798240905,5884589476,7181131631,7615362790,359001512370,3093,32401,0,0,187555840,f9bd510f3f01,5242085376,3768102912,Container level,25960674,110249,3,8,1543978116,Process level,1664325,1638348,2300.108,0,5361,119518,4840,0,11728,12,107790,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4725,29080,771463,9554416,9203,42255,5207960,unavailable,1.11,35008,476376,28495004,32939556,VM level,25960674,110249
2018_12_05__02_48_37.json,312,5659881003,5942085201,8043065136,314060317833,5816312966,5904555210,7201694580,7643888198,360225198184,3103,32512,0,0,187559936,f9bd510f3f01,5242085376,3768651776,Container level,25960674,110249,3,8,1543978118,Process level,1665585,1639092,2300.108,0,5361,119637,4840,0,11737,12,107900,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4725,29080,771463,9554424,9203,42256,5207960,unavailable,1.11,35008,476380,28494264,32939556,VM level,25960674,110249
2018_12_05__02_48_39.json,314,5676968868,5961256349,8063336951,315132589966,5841781522,5922917137,7222992837,7668083177,361447706270,3113,32623,0,0,187564032,f9bd510f3f01,5242085376,3768066048,Container level,25960674,110249,3,8,1543978119,Process level,1666781,1639837,2300.108,0,5361,119760,4840,0,11748,12,108012,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554688,9203,42264,5207960,unavailable,1.11,35008,476384,28493512,32939556,VM level,25960674,110249
2018_12_05__02_48_40.json,315,5700300790,5985936288,8080130624,316210680943,5860921438,5939923859,7244066837,7690999254,362670569993,3123,32734,0,0,187568128,f9bd510f3f01,5242085376,3769073664,Container level,25960674,110249,3,8,1543978120,Process level,1668019,1640581,2300.108,0,5361,119879,4840,0,11757,12,108122,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554696,9203,42265,5207964,unavailable,1.11,35008,476388,28492396,32939556,VM level,25960674,110249
2018_12_05__02_48_41.json,316,5718659034,6005763662,8100136631,317291394146,5880899656,5960576711,7263289853,7716359137,363893912864,3129,32846,0,0,187572224,f9bd510f3f01,5242085376,3771260928,Container level,25960674,110249,3,8,1543978121,Process level,1669310,1641325,2300.108,0,5361,120000,4840,0,11764,12,108236,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554704,9203,42266,5207968,unavailable,1.11,35008,476392,28492744,32939556,VM level,25960674,110249
2018_12_05__02_48_42.json,317,5737925451,6022740677,8122342948,318375430703,5901567683,5979766228,7284692726,7741496972,365119525911,3141,32958,0,0,187576320,f9bd510f3f01,5242085376,3772280832,Container level,25960674,110249,3,8,1543978122,Process level,1670552,1642070,2300.108,0,5361,120122,4840,0,11775,12,108347,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554712,9203,42267,5207968,unavailable,1.1,35008,476396,28491112,32939556,VM level,25960674,110249
2018_12_05__02_48_43.json,318,5758393222,6041839710,8144749140,319453031689,5919187711,5998470965,7307767778,7766788482,366344150674,3152,33069,0,0,187580416,f9bd510f3f01,5242085376,3773440000,Container level,25960674,110249,3,8,1543978123,Process level,1671746,1642814,2300.108,0,5361,120244,4840,0,11786,12,108458,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554720,9203,42268,5207968,unavailable,1.1,35008,476400,28490376,32939556,VM level,25960674,110249
2018_12_05__02_48_44.json,319,5779875822,6061517129,8162580388,320537018942,5939533375,6016428087,7326046035,7791365227,367567275439,3163,33180,0,0,187584512,f9bd510f3f01,5242085376,3775029248,Container level,25960674,110249,3,8,1543978124,Process level,1672981,1643558,2300.108,0,5361,120368,4840,0,11798,12,108570,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554728,9203,42269,5207968,unavailable,1.1,35008,476404,28490404,32939556,VM level,25960674,110249
2018_12_05__02_48_45.json,320,5801571488,6080253463,8181703620,321612886984,5960925279,6039637662,7346863363,7814176255,368790723072,3174,33291,0,0,187588608,f9bd510f3f01,5242085376,3775152128,Container level,25960674,110249,3,8,1543978125,Process level,1674169,1644303,2300.108,0,5361,120489,4840,0,11808,12,108681,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554736,9203,42270,5207968,unavailable,1.1,35008,476408,28488784,32939556,VM level,25960674,110249
2018_12_05__02_48_46.json,321,5822726652,6099684886,8198496594,322692074996,5978238585,6058016443,7369744458,7841879984,370013911983,3185,33403,0,0,187592704,f9bd510f3f01,5242085376,3773345792,Container level,25960674,110249,3,8,1543978126,Process level,1675430,1645047,2300.108,0,5361,120611,4840,0,11818,12,108793,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554744,9203,42271,5207968,unavailable,1.1,35008,476412,28488272,32939556,VM level,25960674,110249
2018_12_05__02_48_47.json,322,5843813636,6116015938,8217228082,323765435440,5996177007,6079864326,7396650527,7868895767,371238323832,3197,33513,0,0,187596800,f9bd510f3f01,5242085376,3776659456,Container level,25960674,110249,3,8,1543978127,Process level,1676712,1645791,2300.108,0,5361,120732,4840,0,11828,12,108904,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554752,9203,42272,5207968,unavailable,1.18,35008,476416,28487124,32939556,VM level,25960674,110249
2018_12_05__02_48_48.json,323,5859772741,6136194107,8239001596,324837835189,6017173784,6098942955,7418128309,7901615020,372461185314,3206,33624,0,0,187600896,f9bd510f3f01,5242085376,3780698112,Container level,25960674,110249,3,8,1543978128,Process level,1677931,1646535,2300.108,0,5361,120856,4840,0,11842,12,109014,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554760,9203,42273,5207968,unavailable,1.18,35008,476420,28484976,32939556,VM level,25960674,110249
2018_12_05__02_48_49.json,324,5886288604,6155404741,8258256719,325910071224,6042588957,6118753714,7436437484,7924167125,373685443723,3216,33734,0,0,187604992,f9bd510f3f01,5242085376,3781578752,Container level,25960674,110249,3,8,1543978129,Process level,1679178,1647278,2300.108,0,5362,120974,4840,0,11850,12,109124,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554768,9203,42274,5207968,unavailable,1.18,35008,476424,28482016,32939556,VM level,25960674,110249
2018_12_05__02_48_51.json,326,5909072612,6173865761,8276729023,326984779920,6059928810,6137906858,7461626010,7953741878,374910477460,3226,33847,0,0,187609088,f9bd510f3f01,5242085376,3782561792,Container level,25960674,110249,3,8,1543978131,Process level,1680445,1648022,2300.108,0,5362,121100,4840,0,11861,12,109239,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554776,9203,42275,5207968,unavailable,1.18,35008,476428,28479412,32939556,VM level,25960674,110249
2018_12_05__02_48_52.json,327,5931571012,6192671842,8298026554,328062618155,6077363158,6152984136,7483666542,7976274988,376132740482,3239,33957,0,0,187613184,f9bd510f3f01,5242085376,3785170944,Container level,25960674,110249,3,8,1543978132,Process level,1681678,1648766,2300.108,0,5362,121224,4840,0,11874,12,109350,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554784,9203,42276,5207968,unavailable,1.16,35008,476432,28476824,32939556,VM level,25960674,110249
2018_12_05__02_48_53.json,328,5950599891,6215372973,8320669071,329137991399,6091600272,6174135259,7506556186,8001163011,377351716500,3250,34069,0,0,187617280,f9bd510f3f01,5242085376,3793403904,Container level,25960674,110249,3,8,1543978133,Process level,1682886,1649509,2300.108,0,5362,121348,4840,0,11887,12,109461,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554792,9203,42277,5207968,unavailable,1.16,35008,476436,28472824,32939556,VM level,25960674,110249
2018_12_05__02_48_54.json,329,5968257562,6233823175,8339052889,330218722193,6112163577,6194798780,7531097966,8022924708,378578645771,3262,34179,0,0,187621376,f9bd510f3f01,5242085376,3793354752,Container level,25960674,110249,3,8,1543978134,Process level,1684201,1650254,2300.108,0,5362,121468,4840,0,11896,12,109572,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554800,9203,42278,5207968,unavailable,1.16,35008,476440,28470924,32939556,VM level,25960674,110249
2018_12_05__02_48_55.json,330,5984171113,6254897830,8359084243,331295398220,6128826729,6219099235,7555604628,8048316831,379802768395,3271,34290,0,0,187625472,f9bd510f3f01,5242085376,3794644992,Container level,25960674,110249,3,8,1543978135,Process level,1685473,1650998,2300.108,0,5362,121591,4840,0,11908,12,109683,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554808,9203,42279,5207968,unavailable,1.16,35008,476444,28468980,32939556,VM level,25960674,110249
2018_12_05__02_48_56.json,331,6007125979,6272247622,8376287043,332375629414,6147829770,6241822350,7573173138,8074910875,381027526695,3281,34402,0,0,187629568,f9bd510f3f01,5242085376,3797323776,Container level,25960674,110249,3,8,1543978136,Process level,1686679,1651743,2300.108,0,5362,121712,4840,0,11918,12,109794,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554816,9203,42280,5207972,unavailable,1.16,35008,476448,28465248,32939556,VM level,25960674,110249
2018_12_05__02_48_57.json,332,6024596666,6292157208,8397650627,333457718962,6171316298,6259256106,7591453312,8098680880,382250037494,3290,34514,0,0,187633664,f9bd510f3f01,5242085376,3803201536,Container level,25960674,110249,3,8,1543978137,Process level,1687917,1652486,2300.108,0,5362,121833,4840,0,11927,12,109906,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554824,9203,42281,5207972,unavailable,1.15,35008,476452,28461396,32939556,VM level,25960674,110249
2018_12_05__02_48_58.json,333,6046697003,6313093722,8413174476,334538052121,6192037253,6279687011,7611607420,8126741791,383475109676,3299,34626,0,0,187637760,f9bd510f3f01,5242085376,3814248448,Container level,25960674,110249,3,8,1543978138,Process level,1689156,1653230,2300.108,0,5362,121952,4840,0,11934,12,110018,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554832,9203,42282,5207972,unavailable,1.15,35008,476456,28452480,32939556,VM level,25960674,110249
