,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_12__19_32_59.json,263,168983029122,210357392510,172168731441,187594154806,163398635274,167785207861,161089020507,157342816102,1388516868561,2157,135933,0,0,187113472,6bad1904105c,4980887552,4977651712,Container level,25962749,94160,9,8,1544643179,Process level,1698746,609170,2300.105,585,4842,288671,2753,0,6054,13,282617,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7025,102968,11207607,1022816,51489,8276,157512,unavailable,7.79,45552,5867100,21889892,32939552,VM level,25962749,94160
2018_12_12__19_33_00.json,264,169202529846,211518491793,173313316933,187771445486,164561988009,168934138253,162248897184,158498579382,1395847344071,2166,136650,0,0,187117568,6bad1904105c,4980887552,4978262016,Container level,25962749,94160,9,8,1544643180,Process level,1700217,609385,2300.105,585,4842,289396,2754,0,6065,13,283331,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7043,102968,11207607,1022984,51489,8279,157520,unavailable,7.65,45560,5867096,21889992,32939552,VM level,25962749,94160
2018_12_12__19_33_02.json,266,170379086220,211724761096,174444736032,187959853985,165713739609,170081272222,163394956553,159653649615,1403150267189,2179,137363,0,0,187121664,6bad1904105c,4980887552,4978876416,Container level,25962749,94160,9,8,1544643182,Process level,1701721,609601,2300.105,585,4842,290126,2754,0,6078,13,284048,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7043,102968,11207607,1022992,51489,8280,157524,unavailable,7.65,45560,5867108,21889808,32939552,VM level,25962749,94160
2018_12_12__19_33_03.json,267,170595357201,211926307172,175598853321,189121883517,166874137071,171230739132,164546092399,160806742476,1410453602583,2193,138079,0,0,187125760,6bad1904105c,4980899840,4977356800,Container level,25962749,94160,9,8,1544643183,Process level,1703133,609817,2300.105,585,4842,290855,2754,0,6093,13,284762,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7043,102968,11207607,1023000,51489,8281,157528,unavailable,7.65,45560,5867112,21890448,32939552,VM level,25962749,94160
2018_12_12__19_33_04.json,268,170785420330,212134520209,176729008630,190257409643,167999763784,172360371065,165689435352,161944432411,1417699496286,2207,138791,0,0,187129856,6bad1904105c,4980899840,4977217536,Container level,25962749,94160,9,8,1544643184,Process level,1704578,610032,2300.105,585,4842,291581,2754,0,6106,13,285475,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7043,102968,11207607,1023008,51489,8282,157532,unavailable,7.65,45560,5867116,21889520,32939552,VM level,25962749,94160
2018_12_12__19_33_05.json,269,171033921398,213277915037,177872018293,191398959504,169141047352,173501295462,166832065837,162142632962,1424974043989,2217,139503,0,0,187133952,6bad1904105c,4980899840,4978118656,Container level,25962749,94160,9,8,1544643185,Process level,1706123,610247,2300.105,585,4843,292304,2754,0,6117,13,286187,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7043,102968,11207607,1023016,51489,8283,157532,unavailable,7.65,45560,5867120,21890876,32939552,VM level,25962749,94160
2018_12_12__19_33_06.json,270,171268061280,214414882693,179007885981,192550385919,170276469037,174646822315,167981198478,162356434682,1432276436928,2229,140216,0,0,187138048,6bad1904105c,4980899840,4978417664,Container level,25962749,94160,9,8,1544643186,Process level,1707569,610462,2300.105,585,4843,293026,2754,0,6127,13,286899,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7043,102968,11207607,1023024,51489,8284,157532,unavailable,7.68,45560,5867124,21888572,32939552,VM level,25962749,94160
2018_12_12__19_33_07.json,271,171493116997,215560263859,180164288849,193704473943,171428557944,175805458203,169127470821,162546542579,1439603942069,2243,140930,0,0,187142144,6bad1904105c,4980899840,4978806784,Container level,25962749,94160,9,8,1544643187,Process level,1709003,610677,2300.105,585,4843,293751,2754,0,6141,13,287610,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7058,102968,11207607,1024248,51489,8297,157532,unavailable,7.68,45560,5867132,21890884,32939552,VM level,25962749,94160
2018_12_12__19_33_09.json,273,171732514644,216693240663,181313431240,194863927419,172578516654,176961835817,170270495073,162722232634,1446909378891,2255,141645,0,0,187146240,6bad1904105c,4980899840,4978585600,Container level,25962749,94160,9,8,1544643189,Process level,1710476,610894,2300.105,585,4843,294484,2754,0,6155,13,288329,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7058,102968,11207607,1024256,51489,8298,157532,unavailable,7.68,45560,5867136,21889240,32939552,VM level,25962749,94160
2018_12_12__19_33_10.json,274,171900080365,217820623452,182447503143,196009711816,173707274422,178098430241,171393000072,162925536451,1454134844663,2268,142354,0,0,187150336,6bad1904105c,4981506048,4981338112,Container level,25962749,94160,9,8,1544643190,Process level,1712020,611108,2300.105,585,4843,295206,2754,0,6167,13,289039,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7058,102968,11207607,1024264,51489,8299,157532,unavailable,7.68,45560,5867576,21890552,32939552,VM level,25962749,94160
2018_12_12__19_33_11.json,275,172965673242,218931704018,183314319045,196089524798,173785539736,178225428200,172507771925,164043799399,1459733660196,2281,142897,0,0,187154432,6bad1904105c,4982661120,4977889280,Container level,25962749,94160,7,8,1544643191,Process level,1713657,611453,2300.105,585,4843,295780,2754,0,6181,13,289599,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7058,102968,11207607,1024272,51489,8300,157532,unavailable,7.46,45560,5868012,21888188,32939552,VM level,25962749,94160
2018_12_12__19_33_12.json,276,173061890840,220044977909,183363382304,196171944970,174852178890,178304731564,173623437016,165151308273,1464444118055,2299,143354,0,0,187158528,6bad1904105c,4982661120,4979261440,Container level,25962749,94160,7,8,1544643192,Process level,1715260,611885,2300.105,585,4844,296253,2754,0,6197,13,290056,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7058,102968,11207607,1024280,51489,8301,157532,unavailable,7.46,45560,5868184,21888732,32939552,VM level,25962749,94160
2018_12_12__19_33_13.json,277,173097471277,221152362273,183415017855,196230814435,175753986484,178355407183,174730179982,165791260858,1468458776925,2310,143741,0,0,187162624,6bad1904105c,4983230464,4983083008,Container level,25962749,94160,5,8,1544643193,Process level,1717119,612377,2300.105,585,4844,296662,2754,0,6210,13,290452,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7060,102968,11207607,1026416,51489,8316,157532,unavailable,7.46,45560,5869220,21889080,32939552,VM level,25962749,94160
2018_12_12__19_33_14.json,278,173121697305,221987930408,183437683047,196254967707,175780616260,178386879842,175823999782,165817042651,1470567985527,2320,143938,0,0,187166720,6bad1904105c,4984741888,4983291904,Container level,25962749,94160,4,8,1544643194,Process level,1718846,613042,2300.105,585,4844,296874,2754,0,6223,13,290651,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7060,102968,11207607,1026424,51489,8317,157532,unavailable,7.46,45560,5869736,21889192,32939552,VM level,25962749,94160
2018_12_12__19_33_15.json,279,173143695009,222012392102,183470472091,196274701495,175803244040,178406508938,176916039263,165835744681,1471815841814,2330,144051,0,0,187170816,6bad1904105c,4984741888,4982648832,Container level,25962749,94160,4,8,1544643195,Process level,1720182,613791,2300.105,585,4844,296997,2754,0,6232,13,290765,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7060,102968,11207607,1026432,51489,8318,157532,unavailable,6.95,45560,5869740,21888068,32939552,VM level,25962749,94160
2018_12_12__19_33_17.json,281,173165534228,222037627597,183503087172,196293571657,175828609197,178427456170,177995466714,165859413448,1473068158883,2340,144164,0,0,187174912,6bad1904105c,4985655296,4980998144,Container level,25962749,94160,4,8,1544643197,Process level,1721575,614540,2300.105,585,4844,297121,2754,0,6242,13,290879,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7060,102968,11207607,1026440,51489,8319,157532,unavailable,6.95,45560,5869744,21887988,32939552,VM level,25962749,94160
2018_12_12__19_33_18.json,282,173192023860,222060353679,184053117926,196315382538,175850325544,178447946570,178564820762,165879732248,1474316221231,2353,144276,0,0,187179008,6bad1904105c,4986175488,4968005632,Container level,25962749,94160,3,8,1544643198,Process level,1723228,615289,2300.105,585,4844,297245,2754,0,6254,13,290991,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,437,7060,102968,11207607,1026448,51489,8320,157532,unavailable,6.95,45560,5870264,21903168,32939552,VM level,25962749,94160
